Feature	Importance
교통_정비이용금액	76.81047821044922
변동률_일시불평잔	76.6539306640625
컨택건수_이용유도_청구서_B0M	76.46993255615234
이용금액_할부_무이자_B0M	76.41429138183594
상환개월수_결제일_R6M	76.05573272705078
잔액_리볼빙일시불이월_B0M	75.72604370117188
거주시도명	75.57799530029297
최종이용일자_일시불	73.58035278320312
컨택건수_이용유도_청구서_R6M	72.90750885009766
최종이용일자_신판	72.47332763671875
이용금액_CA_R12M	72.10414123535156
이용건수_할부_무이자_R3M	71.73985290527344
이용개월수_온라인_R6M	71.30555725097656
최대이용금액_카드론_R12M	71.25422668457031
홈페이지_선결제건수_R6M	70.90110778808594
최종이용일자_체크	70.75821685791016
방문일수_앱_R6M	69.82881927490234
포인트_포인트_월적립_B0M	69.52519226074219
이용건수_일시불_R12M	69.07032775878906
수신거부여부_DM	68.97614288330078
이용카드수_신용체크	68.84349822998047
RV약정청구율	68.30732727050781
신청건수_ATM_CA_R6M	67.33619689941406
이용건수_온라인_R6M	66.7439193725586
컨택건수_카드론_LMS_R6M	66.56636810302734
혜택수혜금액	66.4649658203125
평잔_3M	66.32386016845703
RV_평균잔액_R12M	66.235107421875
인입일수_ARS_B0M	66.15771484375
잔액_카드론_B1M	66.10265350341797
_2순위납부업종_이용금액	65.51889038085938
이용개월수_일시불_R3M	65.46822357177734
이용금액_R3M_체크	65.3414077758789
RP금액_B0M	65.33123779296875
한도증액후경과월	64.61017608642578
이용금액_카드론_R12M	64.37229919433594
가맹점매출금액_B1M	64.15363311767578
변동률_CA평잔	63.655731201171875
컨택건수_보험_TM_R6M	62.99811935424805
잔액_할부_B0M	62.23147201538086
쇼핑_슈퍼마켓_이용금액	61.93631362915039
이용금액_일시불_R6M	61.74735641479492
카드론이용금액_누적	61.1468620300293
이용건수_오프라인_R6M	60.882080078125
포인트_포인트_건별_R3M	60.47119140625
이용금액_부분무이자_R3M	59.697898864746094
자발한도감액금액_R12M	59.43681335449219
방문후경과월_앱_R6M	59.27794647216797
최대이용금액_할부_유이자_R12M	58.38899230957031
이용개월수_체크_R3M	58.33183288574219
연령	58.1182861328125
이용금액_일시불_B0M	57.54025650024414
이용가능카드수_신용체크	57.50566864013672
월중평잔_카드론	57.4974365234375
이용가능여부_해외겸용_신용_본인	57.3385009765625
이용개월수_할부_R3M	56.36676788330078
연속무실적개월수_기본_24M_카드	56.354103088378906
잔액_신판ca평균한도소진율_r6m	55.59204864501953
할부금액_12M_R12M	54.95283508300781
RV_최대잔액_R6M	54.744815826416016
방문일수_PC_R6M	54.55765151977539
최대이용금액_할부_R12M	54.48006057739258
홈페이지_선결제건수_R3M	54.05972671508789
이용건수_오프라인_B0M	54.055809020996094
월중평잔_CA_B0M	53.043983459472656
방문월수_모바일웹_R6M	52.936676025390625
컨택건수_이용유도_EM_R6M	52.93478012084961
이용건수_오프라인_R3M	52.83091354370117
컨택건수_카드론_LMS_B0M	52.378517150878906
최종카드론_대출월수	52.28996658325195
증감율_이용건수_체크_분기	52.05021286010742
회원여부_이용가능_카드론	51.959381103515625
잔액_신판평균한도소진율_r6m	51.597984313964844
컨택건수_이용유도_EM_B0M	51.32366943359375
포인트_마일리지_월적립_B0M	51.032379150390625
납부_통신비이용금액	50.56981658935547
교통_택시이용금액	50.47507095336914
여유_운동이용금액	49.81437683105469
이용건수_CA_B0M	49.809814453125
이용건수_온라인_R3M	49.76347351074219
이용건수_체크_R6M	49.54192352294922
선결제건수_R6M	49.09031295776367
평잔_CA_해외_3M	49.00586700439453
증감율_이용금액_할부_분기	48.87517547607422
월중평잔_일시불	48.77199172973633
이용금액_페이_온라인_R6M	48.27642822265625
이용금액_할부_무이자_R6M	47.89277648925781
이용건수_체크_R3M	47.134361267089844
최종이용일자_기본	47.006874084472656
이용개월수_체크_R12M	46.562599182128906
회원여부_이용가능_CA	46.55302047729492
RP후경과월_렌탈	46.10824203491211
잔액_신판ca최대한도소진율_r3m	45.94584655761719
월중평잔_RV일시불	45.82662582397461
평잔_일시불_해외_3M	45.72646713256836
_2순위교통업종_이용금액	45.675933837890625
여유_Pet이용금액	45.64046096801758
이용개월수_할부_유이자_R12M	45.37629318237305
마일_이용포인트_R12M	45.24369430541992
잔액_현금서비스_B0M	45.00300598144531
인입후경과월_ARS	44.58652114868164
이용여부_3M_해외겸용_본인	44.312747955322266
이용건수_신판_R12M	43.83738327026367
변동률_RVCA평잔	43.51750183105469
할부금액_6M_R12M	43.51662063598633
이용여부_3M_해외겸용_신용_본인	43.3953742980957
당사멤버쉽_방문월수_R6M	43.267311096191406
IB문의건수_선결제_R6M	43.1515998840332
이용건수_온라인_B0M	43.07078170776367
방문일수_앱_B0M	43.036251068115234
보유여부_해외겸용_신용_본인	42.569889068603516
RP건수_교통_B0M	42.332584381103516
이용개월수_카드론_R12M	42.30624008178711
유효카드수_체크	42.3049201965332
이용가능카드수_체크	42.303409576416016
할부금액_유이자_6M_R12M	42.1925163269043
잔액_신판최대한도소진율_r3m	41.85774612426758
인입후경과월_IB_R6M	41.824134826660156
_3순위납부업종_이용금액	41.79689025878906
방문후경과월_모바일웹_R6M	41.7490348815918
잔액_카드론_B3M	41.73256301879883
이용후경과월_일시불	41.30913162231445
카드신청건수	40.99567413330078
방문횟수_PC_R6M	40.900760650634766
증감율_이용건수_할부_분기	40.71699142456055
인입횟수_IB_R6M	40.42182922363281
잔액_할부_유이자_B0M	40.332340240478516
이용건수_할부_유이자_R6M	40.26254653930664
이용건수_일시불_B0M	40.26077651977539
이용개월수_페이_온라인_R6M	40.1707878112793
_1순위교통업종_이용금액	40.03302764892578
평잔_RV일시불_3M	39.85977554321289
이용금액_CA_R6M	39.045257568359375
이용개월수_일시불_R12M	38.81454086303711
이용가능여부_해외겸용_본인	38.61912155151367
일시불ONLY전환가능여부	38.561580657958984
잔액_카드론_B4M	38.519893646240234
불만제기후경과월_R12M	38.5099983215332
RP후경과월_교통	38.504520416259766
이용개월수_CA_R3M	38.0675163269043
상향가능CA한도금액	38.06694412231445
잔액_일시불_B1M	38.031978607177734
정상입금원금_B5M	37.81800842285156
IB문의건수_카드발급_R6M	37.43717575073242
대표청구서수령지구분코드	37.435184478759766
_3순위교통업종_이용금액	37.240787506103516
이용개월수_B페이_R6M	37.08800506591797
여유_숙박이용금액	36.962528228759766
_2순위쇼핑업종_이용금액	36.84914779663086
혜택수혜금액_R3M	36.81966018676758
_1순위쇼핑업종_이용금액	36.759490966796875
이용건수_A페이_R6M	36.59989547729492
이용건수_신용_R3M	36.599002838134766
변동률_할부평잔	36.51885986328125
포인트_이용포인트_R3M	36.49941635131836
컨택건수_이용유도_TM_R6M	36.32810592651367
컨택건수_리볼빙_LMS_R6M	35.88374710083008
기본연회비_B0M	35.81747055053711
잔액_현금서비스_B2M	35.773807525634766
이용가맹점수	35.7682991027832
월중평잔_할부	35.56494903564453
컨택건수_CA_LMS_R6M	35.3823356628418
금액_할부전환_R6M	35.30221176147461
카드론이용월수_누적	35.22806930541992
청구금액_B0	35.2227897644043
RP후경과월	35.20088577270508
교통_철도버스이용금액	35.10541915893555
이용건수_할부_무이자_B0M	35.0210075378418
홈페이지_금융건수_R3M	35.001590728759766
최종탈회후경과월	34.92963790893555
이용개월수_카드론_R6M	34.9111328125
동의여부_한도증액안내	34.833919525146484
쇼핑_마트_이용금액	34.39836502075195
월중평잔_일시불_B0M	34.09935760498047
이용건수_페이_오프라인_R6M	33.92523193359375
할부건수_3M_R12M	33.39733123779297
_3순위쇼핑업종_이용금액	33.29862976074219
이용건수_선결제_B0M	33.19096374511719
탈회횟수_누적	33.050758361816406
선입금원금_B5M	32.9981689453125
이용건수_신용_B0M	32.98506546020508
이용금액_C페이_B0M	32.700347900390625
이용금액_온라인_B0M	32.53406524658203
잔액_리볼빙CA이월_B0M	32.51618957519531
RV_평균잔액_R6M	32.12692642211914
방문횟수_모바일웹_R6M	32.08224105834961
_1순위납부업종_이용금액	31.725372314453125
_3순위여유업종_이용금액	31.713563919067383
이용개월수_간편결제_R6M	31.699539184570312
잔액_일시불_B0M	31.53706169128418
포인트_포인트_건별_B0M	31.497493743896484
증감율_이용건수_CA_전월	31.487516403198242
상향가능한도금액	31.248693466186523
증감율_이용금액_체크_전월	31.180295944213867
RV_평균잔액_R3M	31.13099479675293
이용건수_CA_R6M	31.066749572753906
컨택건수_카드론_TM_R6M	30.813339233398438
연체건수_R6M	30.770448684692383
이용가능카드수_신용_가족	30.740829467773438
탈회횟수_발급6개월이내	30.506561279296875
이용카드수_신용	30.30901527404785
이용금액_연체_R6M	30.306529998779297
최대이용금액_부분무이자_R12M	30.284452438354492
이용후경과월_할부_무이자	30.234268188476562
연체원금_B1M	30.17414093017578
컨택건수_이용유도_LMS_R6M	30.006000518798828
이용가능카드수_신용	29.864713668823242
_3순위업종_이용금액	29.699411392211914
이용후경과월_CA	29.67618179321289
월중평잔	29.58643341064453
캠페인접촉건수_R12M	29.44770622253418
RV최소결제비율	29.353900909423828
방문일수_모바일웹_R6M	29.300025939941406
평잔_RV일시불_6M	29.262319564819336
이용카드수_체크	29.126863479614258
연체잔액_CA_B0M	29.070846557617188
방문월수_PC_R6M	29.051172256469727
이용개월수_페이_오프라인_R6M	28.951332092285156
연체원금_최근	28.682863235473633
이용금액_페이_오프라인_R3M	28.68001937866211
인입월수_ARS_R6M	28.632781982421875
IB문의건수_선결제_B0M	28.513078689575195
캠페인접촉일수_R12M	28.376605987548828
연체잔액_할부_B0M	28.299705505371094
이용금액_A페이_R6M	28.269445419311523
Life_Stage	28.120479583740234
이용건수_할부_B0M	28.083255767822266
이용금액_R3M_신용_가족	27.772037506103516
컨택건수_채권_B0M	27.717729568481445
변동률_잔액_B1M	27.487960815429688
이용횟수_선결제_R3M	27.468671798706055
포인트_마일리지_건별_B0M	27.336767196655273
RP후경과월_가스	27.309814453125
RP건수_렌탈_B0M	27.197175979614258
대표청구지고객주소구분코드	27.1927547454834
이용개월수_일시불_R6M	27.120849609375
이용건수_일시불_R3M	26.92949867248535
이용건수_할부_R12M	26.651819229125977
수신거부여부_SMS	26.6104736328125
선입금원금_B0M	26.505735397338867
정상입금원금_B0M	26.495098114013672
IB문의건수_CA_R6M	26.335952758789062
할부금액_유이자_14M_R12M	26.302339553833008
이용개월수_신용_R6M	26.26608657836914
평잔_일시불_3M	26.22580909729004
쇼핑_도소매_이용금액	26.175806045532227
컨택건수_CA_청구서_R6M	26.022798538208008
쇼핑_아울렛_이용금액	25.960256576538086
컨택건수_포인트소진_TM_R6M	25.856592178344727
이용건수_신판_B0M	25.763641357421875
청구서발송여부_B0	25.558671951293945
회원여부_이용가능	25.480266571044922
상환개월수_결제일_R3M	25.16887664794922
이용개월수_전체_R6M	25.152769088745117
이용건수_체크_R12M	25.041322708129883
쇼핑_온라인_이용금액	24.828710556030273
RP건수_B0M	24.793516159057617
평잔_RV일시불_해외_6M	24.7840576171875
포인트_적립포인트_R12M	24.71979522705078
이용금액_C페이_R3M	24.496171951293945
이용개월수_부분무이자_R12M	24.391080856323242
이용개월수_CA_R12M	24.362516403198242
이용개월수_할부_무이자_R12M	24.353567123413086
연체원금_B2M	24.27922248840332
인입일수_ARS_R6M	24.254545211791992
RP건수_학습비_B0M	24.19215202331543
교통_주유이용금액	24.06163787841797
방문일수_PC_B0M	24.04765510559082
컨택건수_채권_R6M	23.918325424194336
증감율_이용건수_일시불_분기	23.89971923828125
잔액_일시불_B2M	23.78358268737793
이용금액_할부_유이자_B0M	23.761863708496094
할부금액_무이자_6M_R12M	23.73357582092285
이용건수_CA_R12M	23.588441848754883
연체잔액_B0M	23.567060470581055
잔액_할부_무이자_B0M	23.531984329223633
증감율_이용건수_일시불_전월	23.484174728393555
IB문의건수_사용승인내역_R6M	23.436681747436523
할부건수_6M_R12M	23.267515182495117
이용개월수_부분무이자_R6M	23.253273010253906
이용개월수_오프라인_R6M	23.160287857055664
이용금액_간편결제_R6M	22.9092960357666
이용금액_C페이_R6M	22.909137725830078
이용건수_할부_무이자_R6M	22.495399475097656
최종카드론_거치개월수	22.301218032836914
이용건수_간편결제_R6M	22.24734115600586
쇼핑_편의점_이용금액	22.045862197875977
이용금액_페이_온라인_R3M	21.91143035888672
이용금액_온라인_R6M	21.784404754638672
건수_할부전환_R6M	21.414749145507812
납부_가스전기료이용금액	21.401945114135742
이용개월수_결제일_R3M	21.309110641479492
_2순위여유업종_이용금액	21.196861267089844
이용건수_페이_온라인_R3M	21.191686630249023
증감율_이용건수_신판_전월	21.189294815063477
이용개월수_할부_R12M	21.0377254486084
여유_공연이용금액	20.945329666137695
방문횟수_앱_R6M	20.892133712768555
할부금액_무이자_12M_R12M	20.772321701049805
금액_할부전환_R3M	20.724985122680664
이용거절여부_카드론	20.533823013305664
유효카드수_신용_가족	20.43465232849121
할인건수_R3M	20.25119972229004
이용금액_할부_유이자_R6M	20.09851837158203
인입횟수_IB_B0M	20.03084945678711
RP건수_제휴사서비스직접판매_B0M	19.778820037841797
증감율_이용금액_CA_분기	19.705190658569336
납부_보험료이용금액	19.61726188659668
이용메뉴건수_ARS_B0M	19.57465171813965
방문횟수_앱_B0M	19.53227996826172
이용개월수_할부_유이자_R3M	19.348575592041016
월상환론상향가능한도금액	19.273353576660156
이용횟수_연체_R6M	19.26810073852539
신청건수_ATM_CA_B0	19.152015686035156
여유_기타이용금액	19.00804328918457
이용건수_할부_유이자_R3M	18.990764617919922
잔액_카드론_B2M	18.98676300048828
이용후경과월_할부	18.95743179321289
이용금액_A페이_B0M	18.680519104003906
선입금원금_B2M	18.601966857910156
이용개월수_전체_R3M	18.591861724853516
이용금액_B페이_R3M	18.579614639282227
할부금액_부분_12M_R12M	18.49749183654785
방문횟수_PC_B0M	18.09952735900879
할부금액_14M_R12M	18.063871383666992
할부건수_유이자_3M_R12M	17.95911407470703
이용금액_페이_오프라인_R6M	17.691816329956055
이용건수_A페이_R3M	17.436017990112305
이용금액_할부_R6M	17.25936508178711
이용금액_할부_R3M	17.091306686401367
증감율_이용건수_할부_전월	16.94764518737793
이용금액_페이_온라인_B0M	16.893964767456055
연체일수_B2M	16.88336181640625
이용건수_할부_유이자_R12M	16.52914810180664
변동률_잔액_일시불_B1M	16.252017974853516
이용개월수_신용_R3M	16.238740921020508
IB문의건수_결제일변경_R6M	16.0119571685791
인입월수_IB_R6M	15.811895370483398
이용금액_D페이_R3M	15.802373886108398
RP건수_보험_B0M	15.742188453674316
잔액_할부_B2M	15.709999084472656
할부건수_유이자_6M_R12M	15.669336318969727
이용금액_D페이_R6M	15.491900444030762
이용금액_카드론_R6M	15.401307106018066
이용건수_페이_오프라인_R3M	15.280403137207031
RP건수_통신_B0M	15.033353805541992
이용횟수_선결제_R6M	15.01456356048584
컨택건수_이용유도_인터넷_B0M	14.160335540771484
증감율_이용건수_신판_분기	14.058919906616211
증감율_이용건수_신용_분기	14.045990943908691
컨택건수_카드론_청구서_R6M	13.842422485351562
이용금액_페이_오프라인_B0M	13.836180686950684
이용건수_신판_R3M	13.76452350616455
변동률_잔액_CA_B1M	13.661026000976562
이용건수_간편결제_B0M	13.643753051757812
이용횟수_연체_R3M	13.59227466583252
이용금액_부분무이자_R6M	13.509705543518066
이용개월수_할부_R6M	13.173583984375
증감율_이용금액_할부_전월	12.910255432128906
할부금액_유이자_12M_R12M	12.758996963500977
컨택건수_부대서비스_TM_R6M	12.731797218322754
IB문의건수_한도_R6M	12.688697814941406
건수_할부전환_R3M	12.461328506469727
이용건수_할부_R3M	12.113086700439453
컨택건수_리볼빙_TM_R6M	11.506160736083984
잔액_할부_B1M	10.888542175292969
증감율_이용건수_CA_분기	10.85377025604248
RP후경과월_통신	10.464632034301758
승인거절건수_한도초과_R3M	10.421854019165039
이용건수_D페이_R6M	9.876859664916992
이용개월수_할부_무이자_R3M	9.700520515441895
IB문의건수_정보변경_R6M	8.438786506652832
이용개월수_할부_무이자_R6M	8.188628196716309
이용개월수_D페이_R6M	8.106889724731445
인입횟수_ARS_R6M	8.0906400680542
증감율_이용건수_신용_전월	7.805831432342529
인입일수_IB_R6M	7.290050029754639
청구서발송여부_R3M	6.95918607711792
이용금액_할부_B0M	6.797086238861084
이용개월수_신판_R6M	6.362879753112793
회원여부_연체	6.344307899475098
증감_RP건수_렌탈_전월	5.588048458099365
할부건수_무이자_12M_R12M	5.521757125854492
이용메뉴건수_ARS_R6M	5.016120910644531
이용금액_D페이_B0M	4.5503997802734375
이용개월수_C페이_R6M	4.175763130187988
이용금액_B페이_B0M	4.045246601104736
증감_RP유형건수_전월	3.332822322845459
이용건수_할부_R6M	3.141179323196411
인입횟수_ARS_B0M	2.291815996170044
이용횟수_선결제_B0M	2.0138778686523438
평잔_할부_해외_3M	1.7913284301757812
평잔_CA_해외_6M	1.1487094163894653
이용건수_B페이_B0M	1.049612045288086
상담건수_B0M	0.3695964813232422
