Feature	Importance
컨택건수_이용유도_LMS_B0M	161.86093139648438
이용건수_신판_R6M	160.47935485839844
_2순위카드이용건수	152.3474578857422
쇼핑_마트_이용금액	151.8936004638672
증감율_이용금액_일시불_분기	149.517822265625
월상환론한도금액	147.56248474121094
쇼핑_백화점_이용금액	141.37152099609375
상담건수_R6M	140.8788299560547
_3순위여유업종_이용금액	137.2511749267578
이용건수_페이_온라인_B0M	136.81214904785156
포인트_마일리지_월적립_R3M	136.5490264892578
잔액_카드론_B1M	134.8280487060547
이용후경과월_신판	134.73196411132812
이용개월수_할부_R6M	134.2431640625
유효카드수_신용_가족	134.0634002685547
이용금액_간편결제_R3M	133.7600555419922
잔액_현금서비스_B0M	130.9404754638672
선입금원금_B5M	130.6625518798828
잔액_카드론_B4M	129.89578247070312
변동률_카드론평잔	129.88409423828125
여유_항공이용금액	129.7330780029297
이용금액대	128.16317749023438
이용금액_연체_B0M	126.26801300048828
잔액_현금서비스_B2M	125.93815612792969
RV현금서비스이자율_할인전	125.70263671875
연체입금원금_B0M	124.99290466308594
정상입금원금_B0M	124.52408599853516
이용건수_카드론_R12M	124.0684585571289
이용금액_A페이_B0M	120.66230773925781
최종카드론이용경과월	120.13323974609375
최종이용일자_체크	118.19461059570312
변동률_잔액_B1M	116.87774658203125
여유_숙박이용금액	115.19569396972656
최종이용일자_할부	114.6153564453125
유효카드수_신용	114.57625579833984
잔액_카드론_B0M	114.17131042480469
잔액_신판최대한도소진율_r6m	114.0325698852539
이용개월수_CA_R6M	113.5456771850586
납부_기타이용금액	113.42437744140625
홈페이지_금융건수_R6M	113.09669494628906
IB문의건수_CA_R6M	112.89642333984375
혜택수혜금액_R3M	112.2530517578125
월상환론상향가능한도금액	112.13818359375
남녀구분코드	109.8741226196289
이용금액_일시불_R12M	108.85485076904297
기준년월	108.69307708740234
인입횟수_IB_R6M	107.9133071899414
방문일수_모바일웹_R6M	107.78457641601562
쇼핑_슈퍼마켓_이용금액	107.74272918701172
한도증액횟수_R12M	107.72386932373047
이용금액_할부_무이자_R3M	106.90718078613281
연속무실적개월수_기본_24M_카드	106.49420928955078
_1순위카드이용건수	104.7679214477539
이용횟수_연체_R6M	104.27861022949219
카드론이용월수_누적	103.83854675292969
포인트_포인트_건별_R3M	103.5019760131836
이용건수_일시불_R6M	102.62993621826172
방문월수_PC_R6M	102.13616943359375
이용개월수_신판_R12M	101.16132354736328
_1순위카드이용금액	99.3601303100586
증감율_이용금액_신판_분기	98.97290802001953
최종이용일자_카드론	98.92926788330078
최대이용금액_CA_R12M	97.595947265625
소지카드수_이용가능_신용	97.54309844970703
이용개월수_체크_R3M	96.42688751220703
_1순위여유업종_이용금액	95.96149444580078
컨택건수_보험_TM_R6M	94.19640350341797
수신거부여부_DM	93.88816833496094
수신거부여부_TM	93.53338623046875
마일_적립포인트_R3M	93.005126953125
인입후경과월_ARS	92.86588287353516
연체입금원금_B2M	92.73858642578125
마일_적립포인트_R12M	92.71775817871094
평잔_일시불_6M	92.57079315185547
이용여부_3M_해외겸용_신용_본인	91.61888122558594
평잔_일시불_해외_6M	89.90751647949219
이용개월수_페이_오프라인_R6M	88.98239135742188
이용금액_할부_무이자_B0M	88.16490173339844
컨택건수_이용유도_청구서_R6M	87.76856994628906
이용건수_선결제_B0M	86.8357925415039
가맹점매출금액_B2M	86.31279754638672
최대이용금액_할부_R12M	86.17974090576172
이용금액_CA_B0M	86.10961151123047
_2순위쇼핑업종_이용금액	86.06672668457031
이용건수_오프라인_R6M	86.02669525146484
할부건수_무이자_3M_R12M	85.22936248779297
회원여부_이용가능_CA	84.03945922851562
증감율_이용건수_신용_분기	83.5513687133789
할인건수_R3M	83.07569122314453
잔액_할부_B2M	82.740966796875
RV_최대잔액_R12M	82.05842590332031
당사멤버쉽_방문횟수_R6M	81.97007751464844
증감_RP건수_전월	80.17000579833984
이용건수_신판_R12M	80.13525390625
IB문의건수_CL_RV_R6M	79.68963623046875
평잔_CA_6M	79.64500427246094
이용개월수_선결제_R6M	79.64381408691406
쇼핑_도소매_이용금액	79.49535369873047
이용금액_간편결제_B0M	79.11905670166016
_2순위카드이용금액	78.81234741210938
RP후경과월_보험	77.6187515258789
선결제건수_R6M	76.78347778320312
이용금액_CA_R3M	75.91319274902344
이용건수_일시불_R12M	75.53449249267578
증감율_이용금액_일시불_전월	74.9621810913086
할부금액_6M_R12M	74.2613296508789
상환개월수_결제일_R6M	72.28939819335938
대표결제일	71.8081283569336
한도증액금액_R12M	71.79031372070312
CL이자율_할인전	71.77436065673828
카드신청건수	71.61441802978516
이용금액_CA_R12M	71.57662200927734
이용금액_일시불_R3M	71.06888580322266
이용금액_카드론_R12M	70.76150512695312
이용금액_일시불_R6M	70.71770477294922
이용금액_선결제_R3M	70.38433074951172
이용개월수_체크_R6M	70.2477798461914
평잔_6M	70.21707916259766
이용건수_오프라인_B0M	70.04553985595703
이용금액_오프라인_R3M	69.99853515625
최대이용금액_카드론_R12M	69.6565170288086
혜택수혜금액	69.63008880615234
일시불ONLY전환가능여부	69.50159454345703
거주시도명	69.46260833740234
쇼핑_기타_이용금액	68.32795715332031
자발한도감액횟수_R12M	68.25953674316406
이용금액_할부_무이자_R6M	68.13225555419922
컨택건수_이용유도_청구서_B0M	68.0258560180664
연체건수_R3M	67.92222595214844
당사멤버쉽_방문횟수_B0M	67.29727935791016
변동률_CA평잔	67.05269622802734
할부금액_유이자_12M_R12M	66.91506958007812
가맹점매출금액_B1M	66.54232788085938
마일_이용포인트_R3M	66.08856201171875
잔액_할부_무이자_B0M	65.86629486083984
증감율_이용건수_일시불_전월	65.40585327148438
이용금액_R3M_체크	64.99380493164062
이용개월수_일시불_R6M	64.6578598022461
변동률_일시불평잔	64.59092712402344
한도증액후경과월	64.3316421508789
RP후경과월	63.69693374633789
이용금액_온라인_R6M	62.69554901123047
잔액_카드론_B5M	61.776248931884766
포인트_이용포인트_R3M	61.39679718017578
잔액_신판최대한도소진율_r3m	60.828025817871094
RP금액_B0M	60.5059928894043
최대이용금액_할부_유이자_R12M	60.388023376464844
RV일시불이자율_할인전	59.92942428588867
컨택건수_이용유도_TM_R6M	59.78485107421875
잔액_일시불_B0M	59.55359649658203
최종카드발급경과월	59.48222351074219
잔액_신판ca평균한도소진율_r6m	58.987022399902344
평잔_카드론_3M	58.78086853027344
증감율_이용건수_체크_전월	58.59992218017578
방문횟수_PC_R6M	57.93155288696289
최종이용일자_일시불	57.7779541015625
이용건수_할부_무이자_R12M	57.64170837402344
쇼핑_편의점_이용금액	57.59453201293945
이용개월수_체크_R12M	57.11164093017578
마케팅동의여부	55.90492630004883
RV_평균잔액_R12M	55.65109634399414
이용금액_간편결제_R6M	55.007240295410156
방문후경과월_모바일웹_R6M	54.551639556884766
이용건수_신용_R6M	54.23754119873047
이용금액_오프라인_R6M	53.90684127807617
최종카드론_거치개월수	53.855323791503906
최종이용일자_기본	53.594566345214844
교통_정비이용금액	53.49190139770508
자발한도감액금액_R12M	53.489898681640625
신청건수_ATM_CA_R6M	53.30199432373047
최초카드론이용경과월	52.07556915283203
컨택건수_이용유도_EM_B0M	51.92216873168945
이용건수_일시불_R3M	51.103885650634766
이용건수_신용_R3M	50.732791900634766
월중평잔_일시불	50.13778305053711
평잔_카드론_6M	50.11421203613281
이용건수_온라인_R6M	49.59755325317383
_2순위교통업종_이용금액	49.595489501953125
신청건수_ATM_CA_B0	49.547576904296875
최종탈회후경과월	49.40611267089844
할인금액_R3M	49.27275848388672
연체건수_R6M	49.233768463134766
캠페인접촉일수_R12M	49.14070129394531
월중평잔_일시불_B0M	48.48146057128906
RV_최대잔액_R6M	48.334693908691406
카드론이용금액_누적	47.56647872924805
잔액_리볼빙일시불이월_B0M	47.05543518066406
이용금액_일시불_B0M	46.933311462402344
이용건수_오프라인_R3M	46.931278228759766
이용건수_체크_B0M	46.879451751708984
잔액_신판평균한도소진율_r6m	46.86484909057617
월중평잔	46.12198257446289
RP건수_교통_B0M	46.104129791259766
이용횟수_선결제_B0M	46.09795379638672
최종이용일자_신판	46.05929183959961
유효카드수_체크	45.95716857910156
이용메뉴건수_IB_R6M	45.66300964355469
이용개월수_C페이_R6M	45.289363861083984
이용가맹점수	45.193748474121094
월중평잔_RV일시불	45.18046951293945
평잔_할부_6M	45.115081787109375
포인트_적립포인트_R12M	44.76627731323242
수신거부여부_메일	44.538330078125
잔액_일시불_B2M	44.464962005615234
상환개월수_결제일_R3M	44.23731994628906
동의여부_한도증액안내	44.16703414916992
이용건수_간편결제_R6M	44.15642166137695
IB문의건수_선결제_R6M	43.9785270690918
이용금액_연체_R6M	43.95122146606445
증감율_이용금액_할부_분기	43.719940185546875
불만제기후경과월_R12M	43.52202606201172
잔액_신판평균한도소진율_r3m	43.30230712890625
이용건수_CA_R12M	43.2454719543457
이용후경과월_일시불	43.091392517089844
이용건수_할부_유이자_R12M	43.0052375793457
이용건수_체크_R6M	42.958946228027344
이용가능여부_해외겸용_본인	42.64631271362305
컨택건수_이용유도_EM_R6M	42.50803756713867
잔액_카드론_B2M	42.378944396972656
이용건수_할부_유이자_R3M	41.789588928222656
할부금액_무이자_12M_R12M	41.736202239990234
카드론이용건수_누적	41.41387176513672
RV_평균잔액_R3M	41.33872604370117
Life_Stage	41.29663848876953
이용건수_신판_B0M	40.64408874511719
할부건수_12M_R12M	40.153472900390625
RP후경과월_교통	39.844303131103516
이용금액_D페이_R6M	39.77748489379883
이용건수_온라인_B0M	39.68363952636719
방문월수_모바일웹_R6M	39.557987213134766
이용건수_체크_R3M	39.39487838745117
할부금액_유이자_6M_R12M	39.35801696777344
인입일수_IB_R6M	39.233097076416016
이용금액_할부_R3M	38.9790153503418
이용후경과월_할부	38.70042037963867
대표청구지고객주소구분코드	38.55708312988281
할부건수_3M_R12M	38.201847076416016
_1순위쇼핑업종_이용금액	38.09313201904297
이용건수_D페이_B0M	37.841827392578125
RP건수_B0M	37.68809509277344
이용금액_R3M_신용	37.56224822998047
이용가능카드수_체크	37.476165771484375
연체일수_최근	37.44288635253906
IB문의건수_선결제_B0M	37.338409423828125
이용건수_CA_R6M	37.28432846069336
이용금액_부분무이자_R3M	37.16829299926758
RP후경과월_제휴사서비스직접판매	36.80530548095703
이용개월수_온라인_R6M	36.666229248046875
교통_철도버스이용금액	36.664302825927734
이용카드수_신용	36.47663116455078
청구금액_B0	36.473384857177734
RP후경과월_렌탈	35.899295806884766
_3순위쇼핑업종_이용금액	35.72441101074219
변동률_할부평잔	35.67124557495117
_1순위교통업종_이용금액	35.570335388183594
포인트_이용포인트_R12M	35.56452941894531
인입월수_ARS_R6M	35.54256820678711
이용메뉴건수_ARS_B0M	35.39402389526367
증감율_이용금액_체크_전월	35.3824348449707
납부_통신비이용금액	35.33879852294922
교통_택시이용금액	35.33816909790039
컨택건수_CA_LMS_R6M	35.27412414550781
이용개월수_일시불_R3M	35.25336456298828
이용건수_일시불_B0M	34.868202209472656
이용금액_페이_온라인_R6M	34.810264587402344
여유_기타이용금액	34.625633239746094
이용카드수_신용_가족	34.30475997924805
변동률_RVCA평잔	34.07638931274414
납부_보험료이용금액	34.07387161254883
포인트_포인트_월적립_B0M	33.9766845703125
컨택건수_채권_R6M	33.973873138427734
방문일수_PC_B0M	33.96109390258789
캠페인접촉건수_R12M	33.90890121459961
평잔_RV일시불_해외_6M	33.795772552490234
평잔_RV일시불_6M	33.62105941772461
RP후경과월_전기	33.491844177246094
여유_Pet이용금액	33.40879821777344
이용금액_B페이_R3M	33.292755126953125
_3순위업종_이용금액	33.24226760864258
이용개월수_신용_R3M	33.16574478149414
RV최소결제비율	32.490989685058594
이용금액_선결제_R6M	32.42031478881836
여유_운동이용금액	32.38114929199219
회원여부_이용가능_카드론	32.33738708496094
할부금액_12M_R12M	32.32184600830078
이용금액_할부_R6M	32.292816162109375
포인트_적립포인트_R3M	32.159854888916016
이용개월수_신용_R6M	31.95033073425293
_3순위교통업종_이용금액	31.86343002319336
증감율_이용금액_신판_전월	31.852380752563477
이용개월수_일시불_R12M	31.70807647705078
이용개월수_전체_R6M	31.701868057250977
IB문의건수_카드발급_R6M	31.53019905090332
연체원금_최근	31.232284545898438
연체원금_B2M	31.10776710510254
RP건수_제휴사서비스직접판매_B0M	30.809593200683594
탈회횟수_발급6개월이내	30.315462112426758
할부금액_무이자_6M_R12M	30.311981201171875
RV_평균잔액_R6M	30.156091690063477
방문횟수_모바일웹_R6M	29.934890747070312
이용금액_페이_오프라인_R3M	29.613529205322266
이용금액_할부_B0M	29.491355895996094
탈회횟수_누적	29.416269302368164
홈페이지_선결제건수_R6M	29.17203712463379
평잔_RV일시불_3M	29.155216217041016
홈페이지_금융건수_R3M	29.088146209716797
상향가능한도금액	29.05297088623047
RP건수_학습비_B0M	29.048789978027344
이용개월수_할부_유이자_R12M	28.983213424682617
이용가능여부_해외겸용_신용_본인	28.962644577026367
연령	28.9425048828125
인입일수_ARS_B0M	28.934062957763672
연체일수_B1M	28.91189193725586
건수_할부전환_R6M	28.88589859008789
이용개월수_페이_온라인_R6M	27.53883934020996
보유여부_해외겸용_신용_본인	27.3909969329834
평잔_일시불_해외_3M	27.255046844482422
이용개월수_할부_무이자_R12M	27.11309051513672
이용금액_페이_온라인_B0M	26.986797332763672
이용개월수_CA_R12M	26.96367645263672
잔액_할부_유이자_B0M	26.921598434448242
이용금액_페이_온라인_R3M	26.85518455505371
선결제건수_R3M	26.789501190185547
이용금액_R3M_신용_가족	26.683116912841797
월중평잔_CA_B0M	26.670927047729492
이용개월수_신판_R6M	26.657503128051758
이용건수_페이_온라인_R6M	26.464746475219727
이용건수_할부_무이자_R3M	26.314151763916016
할부건수_무이자_6M_R12M	26.18956184387207
청구금액_R3M	26.16777992248535
이용건수_A페이_R3M	26.158933639526367
수신거부여부_SMS	26.10152816772461
이용건수_체크_R12M	25.86087989807129
컨택건수_카드론_LMS_B0M	25.677690505981445
증감율_이용건수_일시불_분기	25.450489044189453
IB문의건수_한도_R6M	25.439208984375
인입일수_ARS_R6M	25.249950408935547
컨택건수_이용유도_인터넷_B0M	25.20285415649414
평잔_할부_해외_6M	25.113290786743164
이용개월수_전체_R3M	25.105628967285156
이용여부_3M_해외겸용_본인	25.103961944580078
이용개월수_할부_R12M	24.88681411743164
RP유형건수_B0M	24.85427474975586
건수_할부전환_R3M	24.23455810546875
컨택건수_카드론_청구서_R6M	24.193767547607422
이용가능카드수_신용_가족	24.088029861450195
컨택건수_카드론_TM_R6M	24.044458389282227
최종연체회차	23.786373138427734
할부건수_6M_R12M	23.723987579345703
RP건수_보험_B0M	23.646846771240234
컨택건수_CA_청구서_R6M	23.559429168701172
기본연회비_B0M	23.32830810546875
방문후경과월_PC_R6M	23.245161056518555
컨택건수_이용유도_LMS_R6M	23.23702049255371
이용개월수_오프라인_R6M	23.10272216796875
교통_버스지하철이용금액	23.099166870117188
이용금액_B페이_R6M	23.06908416748047
할부금액_유이자_14M_R12M	22.96863555908203
이용금액_A페이_R3M	22.672283172607422
이용건수_선결제_R6M	22.629539489746094
여유_공원이용금액	22.5080509185791
이용횟수_선결제_R3M	22.31924057006836
연체일수_B2M	22.24756622314453
정상입금원금_B5M	22.165294647216797
이용후경과월_할부_무이자	22.159137725830078
연체잔액_B0M	21.99677848815918
이용개월수_할부_유이자_R3M	21.951677322387695
쇼핑_온라인_이용금액	21.914859771728516
이용금액_온라인_B0M	21.773733139038086
이용금액_온라인_R3M	21.463645935058594
최대이용금액_부분무이자_R12M	21.432636260986328
대표청구서수령지구분코드	21.41888999938965
상향가능CA한도금액	21.388565063476562
_1순위납부업종_이용금액	21.201126098632812
이용건수_간편결제_R3M	20.972007751464844
RP후경과월_통신	20.271602630615234
포인트_마일리지_건별_R3M	20.24094009399414
이용건수_할부_B0M	20.21457862854004
승인거절건수_한도초과_R3M	20.076126098632812
금액_할부전환_R6M	20.041866302490234
_3순위납부업종_이용금액	20.034488677978516
증감율_이용건수_신판_분기	19.979961395263672
이용금액_할부_유이자_R6M	19.9683837890625
인입후경과월_IB_R6M	19.968246459960938
컨택건수_카드론_LMS_R6M	19.828468322753906
연체원금_B1M	19.810251235961914
이용개월수_B페이_R6M	19.809484481811523
이용거절여부_카드론	19.69826889038086
이용건수_페이_온라인_R3M	19.34906005859375
선입금원금_B0M	19.29323387145996
방문횟수_앱_R6M	19.227203369140625
이용건수_신용_B0M	19.165773391723633
IB문의건수_결제일변경_R6M	19.130538940429688
납부_가스전기료이용금액	19.11625862121582
할부건수_유이자_3M_R12M	19.096986770629883
IB문의건수_사용승인내역_R6M	19.056922912597656
이용가능카드수_신용체크	18.974964141845703
이용건수_신판_R3M	18.88313865661621
평잔_일시불_3M	18.844261169433594
상담건수_B0M	18.66012954711914
최종카드론_대출월수	18.499784469604492
잔액_할부_B0M	18.028074264526367
_2순위납부업종_이용금액	17.99136734008789
증감율_이용금액_CA_분기	17.759765625
이용후경과월_부분무이자	17.52890968322754
잔액_일시불_B1M	17.47153663635254
회원여부_이용가능	17.228845596313477
증감율_이용건수_신판_전월	17.01263427734375
할부건수_유이자_6M_R12M	16.950084686279297
홈페이지_선결제건수_R3M	16.893817901611328
컨택건수_리볼빙_LMS_R6M	16.730133056640625
이용금액_카드론_R6M	16.639785766601562
이용개월수_간편결제_R6M	16.550701141357422
증감율_이용건수_할부_분기	16.479764938354492
이용건수_할부_R3M	16.4161319732666
변동률_RV일시불평잔	16.370595932006836
인입횟수_ARS_R6M	16.324331283569336
변동률_잔액_CA_B1M	16.26961898803711
이용금액_A페이_R6M	16.212099075317383
여유_공연이용금액	16.04977035522461
인입월수_IB_R6M	15.567212104797363
이용건수_할부_R12M	15.427237510681152
이용후경과월_CA	15.418252944946289
월중평잔_할부	15.272022247314453
증감_RP건수_통신_전월	15.132644653320312
이용금액_C페이_R6M	14.937591552734375
변동률_잔액_일시불_B1M	14.867815017700195
이용금액_C페이_B0M	14.709630966186523
이용금액_C페이_R3M	14.70710563659668
증감율_이용건수_체크_분기	14.591943740844727
IB문의건수_정보변경_R6M	14.540969848632812
RP건수_통신_B0M	14.47473430633545
금액_할부전환_R3M	14.410130500793457
이용건수_할부_R6M	14.158188819885254
컨택건수_채권_B0M	14.12651252746582
이용건수_선결제_R3M	14.064254760742188
이용금액_B페이_B0M	14.045944213867188
이용개월수_D페이_R6M	13.944229125976562
컨택건수_부대서비스_TM_R6M	13.755072593688965
이용금액_페이_오프라인_R6M	13.660604476928711
이용건수_할부_무이자_R6M	13.497593879699707
이용금액_할부_유이자_B0M	13.410218238830566
할부금액_부분_12M_R12M	13.373687744140625
컨택건수_카드론_EM_R6M	12.70849609375
증감율_이용건수_할부_전월	12.68696117401123
이용건수_B페이_R6M	12.613906860351562
RP건수_가스_B0M	12.564148902893066
이용금액_D페이_R3M	12.414458274841309
증감_RP건수_가스_전월	12.264970779418945
소지여부_신용	12.117934226989746
이용금액_D페이_B0M	11.817872047424316
방문월수_앱_R6M	11.677628517150879
선입금원금_B2M	11.16347885131836
방문일수_PC_R6M	10.741303443908691
이용건수_A페이_R6M	10.582542419433594
이용개월수_할부_R3M	10.473037719726562
증감율_이용건수_신용_전월	10.461289405822754
증감율_이용건수_CA_분기	10.451254844665527
증감율_이용금액_할부_전월	10.394793510437012
증감_RP유형건수_전월	10.282905578613281
이용금액_부분무이자_R6M	9.922200202941895
이용개월수_CA_R3M	9.74593734741211
승인거절건수_R3M	9.2820405960083
회원여부_연체	7.428206443786621
잔액_할부_B1M	7.308053016662598
RP건수_전기_B0M	6.863856315612793
컨택건수_보험_TM_B0M	6.4879302978515625
이용건수_간편결제_B0M	6.3896613121032715
청구서발송여부_R6M	6.2778472900390625
방문횟수_PC_B0M	5.844247341156006
승인거절건수_기타_R3M	4.754329681396484
컨택건수_리볼빙_TM_R6M	4.456286430358887
이용메뉴건수_IB_B0M	4.255882263183594
평잔_할부_해외_3M	3.9789810180664062
RP건수_렌탈_B0M	3.891590118408203
이용건수_페이_오프라인_R6M	2.735816478729248
증감율_이용건수_CA_전월	2.304534912109375
승인거절건수_BL_R3M	2.006256103515625
이용건수_D페이_R6M	1.67669677734375
이용횟수_연체_R3M	0.893310546875
RP후경과월_학습비	0.2628135681152344
인입횟수_ARS_B0M	0.18098819255828857
이용메뉴건수_ARS_R6M	0.01042860746383667
