Feature	Importance
할부건수_3M_R12M	80.80078125
이용개월수_결제일_R6M	80.77317810058594
월중평잔_CA	80.65380859375
대표결제일	80.47865295410156
이용건수_페이_온라인_R6M	79.9870376586914
이용금액_일시불_R3M	79.86512756347656
이용금액_할부_무이자_R6M	79.45869445800781
불만제기후경과월_R12M	79.23605346679688
이용금액_일시불_R6M	78.71186828613281
이용금액_오프라인_R3M	78.14173126220703
이용개월수_CA_R6M	77.8557357788086
이용가맹점수	77.6498031616211
할부금액_유이자_12M_R12M	77.49285888671875
선입금원금_B2M	77.19713592529297
당사멤버쉽_방문횟수_B0M	76.1402816772461
할부금액_6M_R12M	75.88182067871094
이용금액_선결제_R6M	75.62098693847656
CL이자율_할인전	74.78169250488281
연속무실적개월수_기본_24M_카드	74.59910583496094
쇼핑_백화점_이용금액	74.53468322753906
쇼핑_편의점_이용금액	73.96334838867188
마케팅동의여부	73.90666198730469
최초카드론이용경과월	73.49800109863281
최종이용일자_일시불	73.3705825805664
포인트_이용포인트_R3M	73.07564544677734
평잔_일시불_3M	72.73249816894531
카드론이용금액_누적	72.53157806396484
잔액_신판ca최대한도소진율_r3m	72.20874786376953
RP건수_제휴사서비스직접판매_B0M	71.36294555664062
최종이용일자_신판	71.08011627197266
포인트_포인트_건별_R3M	70.4505386352539
수신거부여부_TM	70.07738494873047
이용금액_할부_무이자_R3M	69.91104888916016
보유여부_해외겸용_본인	69.75306701660156
잔액_신판ca평균한도소진율_r6m	69.49879455566406
컨택건수_리볼빙_TM_R6M	69.15538024902344
RV일시불이자율_할인전	68.27373504638672
컨택건수_이용유도_EM_B0M	67.96287536621094
한도증액후경과월	67.92936706542969
연체일수_B2M	67.33495330810547
최종카드론이용경과월	67.12899780273438
RV_최대잔액_R6M	66.45396423339844
캠페인접촉일수_R12M	65.81256103515625
이용금액_부분무이자_R3M	65.65109252929688
당사멤버쉽_방문월수_R6M	65.355224609375
RV_최대잔액_R12M	65.29293060302734
이용건수_신판_R12M	64.85679626464844
카드신청건수	64.53252410888672
이용가능여부_해외겸용_신용_본인	64.4548110961914
이용가능여부_해외겸용_본인	63.996089935302734
이용금액_페이_온라인_B0M	63.28541946411133
증감율_이용건수_CA_전월	63.0583381652832
RP금액_B0M	62.51812744140625
이용개월수_선결제_R6M	62.25820541381836
_1순위업종_이용금액	61.97910690307617
증감율_이용건수_체크_분기	61.93490982055664
신청건수_ATM_CA_B0	60.92232894897461
이용카드수_신용체크	60.19265365600586
RP후경과월	60.18986892700195
최종카드론_대출금액	59.902626037597656
쇼핑_도소매_이용금액	58.881683349609375
이용건수_신판_R6M	58.01483154296875
이용금액_할부_유이자_R12M	57.843170166015625
변동률_일시불평잔	57.73075485229492
잔액_신판최대한도소진율_r6m	57.12244415283203
자발한도감액횟수_R12M	57.07699203491211
이용메뉴건수_IB_R6M	56.804412841796875
최대이용금액_할부_유이자_R12M	56.396873474121094
컨택건수_CA_LMS_R6M	56.1631965637207
가맹점매출금액_B1M	55.65495300292969
Life_Stage	55.573204040527344
교통_철도버스이용금액	55.54977798461914
증감율_이용금액_신판_전월	55.23917007446289
이용금액_오프라인_R6M	55.095611572265625
평잔_6M	54.34986114501953
연체건수_R6M	54.2407341003418
_1순위쇼핑업종_이용금액	54.07955551147461
RV_평균잔액_R12M	53.71623992919922
잔액_리볼빙일시불이월_B0M	53.16537094116211
IB문의건수_CL_RV_R6M	52.833370208740234
변동률_RVCA평잔	52.75651550292969
RV약정청구율	52.74015426635742
_2순위쇼핑업종_이용금액	51.967891693115234
컨택건수_이용유도_TM_R6M	51.4697380065918
최종이용일자_기본	51.38725662231445
포인트_포인트_건별_B0M	51.29917907714844
이용건수_온라인_B0M	51.154541015625
변동률_CA평잔	50.96176528930664
평잔_일시불_해외_3M	50.68368148803711
이용후경과월_할부_유이자	50.615509033203125
잔액_현금서비스_B0M	50.471099853515625
_3순위교통업종_이용금액	50.31502151489258
교통_정비이용금액	50.157806396484375
방문월수_PC_R6M	50.112552642822266
쇼핑_슈퍼마켓_이용금액	50.04830551147461
선입금원금_B0M	49.86683654785156
평잔_일시불_해외_6M	49.82599639892578
잔액_일시불_B1M	49.646751403808594
포인트_적립포인트_R3M	49.57480239868164
잔액_신판평균한도소진율_r6m	49.34804916381836
RP후경과월_렌탈	49.32556915283203
월중평잔_일시불	48.976768493652344
_3순위여유업종_이용금액	48.86750411987305
청구금액_B0	48.8665885925293
컨택건수_이용유도_EM_R6M	48.82735824584961
이용가능카드수_체크	48.79120635986328
이용건수_오프라인_R6M	48.586490631103516
할부금액_무이자_6M_R12M	48.447975158691406
유효카드수_체크	48.403289794921875
변동률_RV일시불평잔	48.349456787109375
이용건수_오프라인_B0M	47.932674407958984
컨택건수_CA_청구서_B0M	47.80534362792969
RP건수_학습비_B0M	47.59714126586914
변동률_잔액_일시불_B1M	47.50872039794922
자발한도감액금액_R12M	47.50693893432617
이용건수_간편결제_B0M	47.48737335205078
이용건수_일시불_B0M	47.19148635864258
이용건수_오프라인_R3M	47.1441535949707
방문일수_PC_B0M	47.031944274902344
잔액_신판최대한도소진율_r3m	46.95133590698242
월중평잔_할부_B0M	46.833526611328125
월중평잔_일시불_B0M	46.578956604003906
평잔_카드론_6M	46.268646240234375
할부금액_3M_R12M	46.239585876464844
잔액_리볼빙CA이월_B0M	46.152957916259766
증감율_이용금액_CA_분기	45.835357666015625
컨택건수_카드론_TM_R6M	45.73081970214844
홈페이지_선결제건수_R6M	45.68461227416992
이용건수_할부_무이자_R12M	45.33040237426758
포인트_마일리지_월적립_B0M	45.10175704956055
홈페이지_선결제건수_R3M	45.05510711669922
쇼핑_아울렛_이용금액	44.524715423583984
이용개월수_체크_R6M	44.18295669555664
RP후경과월_교통	44.09981918334961
이용건수_할부_B0M	43.97857666015625
동의여부_한도증액안내	43.80353546142578
이용건수_체크_R6M	43.00907897949219
이용건수_간편결제_R6M	42.795745849609375
컨택건수_이용유도_LMS_R6M	42.393184661865234
카드론이용건수_누적	41.78551483154297
IB문의건수_선결제_R6M	41.604984283447266
이용카드수_체크	41.45166778564453
RP유형건수_B0M	41.43354415893555
잔액_신판평균한도소진율_r3m	40.93217468261719
증감율_이용금액_체크_전월	40.670066833496094
IB문의건수_CA_R6M	40.396820068359375
납부_통신비이용금액	40.291778564453125
이용건수_체크_B0M	40.149436950683594
이용건수_할부_유이자_R3M	39.915138244628906
이용건수_신용_R3M	39.82524871826172
할부금액_12M_R12M	39.656925201416016
할인금액_R3M	39.52263259887695
혜택수혜금액_R3M	39.07972717285156
이용횟수_연체_R6M	38.952964782714844
평잔_RV일시불_6M	38.90084457397461
컨택건수_카드론_LMS_B0M	38.70431900024414
할부금액_14M_R12M	38.51018524169922
거주시도명	38.392669677734375
기본연회비_B0M	38.33884811401367
이용금액_온라인_R3M	37.88656997680664
이용금액_R3M_신용	37.85352325439453
이용개월수_할부_R12M	37.76988220214844
회원여부_이용가능_CA	37.722320556640625
이용건수_신판_B0M	37.35029602050781
이용개월수_할부_R6M	37.343589782714844
회원여부_이용가능	37.168724060058594
월중평잔_카드론	37.137447357177734
마일_이용포인트_R12M	37.03348922729492
이용금액_간편결제_R6M	36.64609909057617
쇼핑_마트_이용금액	36.553524017333984
상담건수_R6M	36.36182403564453
이용개월수_일시불_R3M	36.28936767578125
이용금액_C페이_B0M	36.234962463378906
이용금액_할부_B0M	36.16886520385742
탈회횟수_발급6개월이내	35.73273468017578
이용금액_페이_온라인_R6M	35.63749313354492
월중평잔	35.458740234375
RP후경과월_가스	35.159584045410156
건수_할부전환_R6M	35.158409118652344
할부건수_유이자_12M_R12M	35.04893493652344
이용개월수_체크_R12M	34.93528747558594
할인건수_R3M	34.88857650756836
IB문의건수_한도_R6M	34.849273681640625
이용건수_온라인_R3M	34.83945846557617
_1순위납부업종_이용금액	34.78605270385742
IB문의건수_카드발급_R6M	34.77570724487305
연체원금_B2M	34.66777420043945
_3순위업종_이용금액	34.4561767578125
이용개월수_일시불_R12M	34.43144989013672
이용건수_온라인_R6M	34.39744186401367
이용개월수_CA_R12M	34.33439636230469
이용금액_연체_R6M	34.330020904541016
이용건수_체크_R12M	34.24481201171875
RP건수_통신_B0M	34.17473602294922
최종카드론_거치개월수	34.143287658691406
잔액_카드론_B2M	34.130184173583984
이용개월수_페이_온라인_R6M	34.10858917236328
이용가능카드수_신용_가족	33.9696159362793
이용개월수_온라인_R6M	33.964683532714844
잔액_할부_B2M	33.65817642211914
이용금액_간편결제_R3M	33.47645950317383
수신거부여부_SMS	33.44062042236328
이용개월수_신용_R6M	33.19167709350586
포인트_이용포인트_R12M	33.11912536621094
납부_기타이용금액	33.027217864990234
잔액_일시불_B0M	32.94393539428711
RP건수_가스_B0M	32.56648254394531
평잔_RV일시불_3M	32.5304069519043
평잔_CA_6M	32.47443389892578
할인금액_B0M	32.44832229614258
이용금액_B페이_R6M	32.24477767944336
이용금액_할부_R3M	32.121620178222656
최대이용금액_부분무이자_R12M	31.690526962280273
이용건수_A페이_R3M	31.676631927490234
이용금액_R3M_체크	31.32089614868164
이용건수_할부_무이자_B0M	31.301456451416016
최종탈회후경과월	31.04576873779297
방문일수_앱_R6M	30.94413185119629
이용개월수_결제일_R3M	30.926198959350586
이용여부_3M_해외겸용_신용_본인	30.8149356842041
이용개월수_전체_R3M	30.692424774169922
대표청구지고객주소구분코드	30.47057342529297
보유여부_해외겸용_신용_본인	30.469755172729492
이용금액_간편결제_B0M	30.459701538085938
이용카드수_신용_가족	30.38589859008789
정상입금원금_B0M	30.28453254699707
교통_버스지하철이용금액	30.232980728149414
이용카드수_신용	30.15179443359375
이용건수_간편결제_R3M	30.14085578918457
이용여부_3M_해외겸용_본인	30.084169387817383
RP후경과월_통신	29.97321128845215
연체원금_최근	29.87747573852539
신청건수_ATM_CA_R6M	29.556324005126953
이용메뉴건수_ARS_B0M	29.413753509521484
이용개월수_카드론_R6M	29.169818878173828
변동률_할부평잔	29.08831024169922
유효카드수_신용_가족	28.924427032470703
이용건수_신판_R3M	28.687652587890625
인입일수_ARS_R6M	28.548688888549805
교통_택시이용금액	28.539384841918945
컨택건수_CA_청구서_R6M	28.329614639282227
IB문의건수_선결제_B0M	28.292638778686523
이용후경과월_부분무이자	28.112548828125
납부_가스전기료이용금액	27.984251022338867
이용가능카드수_신용	27.747528076171875
월중평잔_RV일시불	27.725244522094727
잔액_할부_무이자_B0M	27.641538619995117
이용금액_페이_온라인_R3M	27.630355834960938
이용개월수_할부_무이자_R12M	27.317527770996094
이용금액_페이_오프라인_B0M	27.1138858795166
잔액_카드론_B3M	27.067867279052734
방문횟수_앱_R6M	26.982572555541992
_1순위교통업종_이용금액	26.91172218322754
여유_공연이용금액	26.839080810546875
할부금액_무이자_12M_R12M	26.833162307739258
컨택건수_채권_B0M	26.622465133666992
최종카드론_대출월수	26.320375442504883
여유_기타이용금액	26.293943405151367
이용건수_체크_R3M	26.239519119262695
마일_이용포인트_R3M	26.233999252319336
금액_할부전환_R3M	26.184701919555664
할부금액_유이자_14M_R12M	26.02532958984375
이용후경과월_할부	25.863473892211914
IB문의건수_정보변경_R6M	25.789709091186523
증감율_이용건수_신판_전월	25.671483993530273
교통_주유이용금액	25.514707565307617
RP후경과월_전기	25.477529525756836
인입월수_ARS_R6M	25.472549438476562
방문일수_앱_B0M	25.465431213378906
인입후경과월_IB_R6M	25.414953231811523
홈페이지_금융건수_R6M	25.2139892578125
이용건수_페이_온라인_B0M	25.109519958496094
RP건수_B0M	25.090925216674805
이용건수_할부_유이자_R12M	25.042556762695312
이용개월수_오프라인_R6M	24.71469497680664
_2순위교통업종_이용금액	24.669477462768555
이용금액_온라인_B0M	24.445524215698242
RV_평균잔액_R3M	24.362138748168945
RV_평균잔액_R6M	24.331369400024414
이용건수_신용_B0M	24.254383087158203
이용금액_R3M_신용_가족	24.166549682617188
방문월수_앱_R6M	24.12114143371582
이용개월수_할부_무이자_R6M	24.10807991027832
탈회횟수_누적	24.08111572265625
이용개월수_일시불_R6M	24.001161575317383
_3순위쇼핑업종_이용금액	23.730127334594727
대표청구서수령지구분코드	23.683826446533203
건수_할부전환_R3M	23.651296615600586
여유_Pet이용금액	23.621484756469727
할부건수_무이자_6M_R12M	23.597192764282227
이용횟수_선결제_R6M	23.492067337036133
RV_최대잔액_R3M	23.45025634765625
홈페이지_금융건수_R3M	23.377225875854492
RP건수_교통_B0M	23.240642547607422
잔액_할부_유이자_B0M	23.140361785888672
컨택건수_리볼빙_LMS_R6M	23.013505935668945
연체원금_B1M	22.92273712158203
컨택건수_이용유도_인터넷_B0M	22.7823486328125
이용금액_할부_유이자_R3M	22.584339141845703
IB문의건수_결제_R6M	22.501853942871094
이용건수_선결제_R6M	22.455326080322266
이용금액_페이_오프라인_R6M	22.392799377441406
선입금원금_B5M	22.361848831176758
이용개월수_간편결제_R6M	22.343170166015625
이용금액_선결제_R3M	22.103490829467773
IB문의건수_사용승인내역_R6M	21.857309341430664
증감율_이용건수_할부_분기	21.77919578552246
방문횟수_PC_R6M	21.776384353637695
이용금액_A페이_B0M	21.76385498046875
컨택건수_CA_TM_R6M	21.755340576171875
할부금액_부분_12M_R12M	21.607519149780273
이용건수_CA_R6M	21.595745086669922
상향가능CA한도금액	21.494897842407227
상향가능한도금액	21.407697677612305
청구서발송여부_R6M	21.39959716796875
이용개월수_D페이_R6M	21.316390991210938
이용개월수_C페이_R6M	21.232810974121094
연체잔액_B0M	21.206674575805664
이용후경과월_할부_무이자	21.098081588745117
이용개월수_당사기타_R6M	20.94038200378418
컨택건수_채권_R6M	20.635269165039062
이용금액_C페이_R6M	20.56600570678711
납부_보험료이용금액	20.51898956298828
컨택건수_카드론_LMS_R6M	20.471311569213867
쇼핑_온라인_이용금액	20.418411254882812
이용건수_A페이_R6M	20.319337844848633
소지여부_신용	20.282854080200195
컨택건수_카드론_청구서_R6M	20.1564998626709
이용개월수_A페이_R6M	19.915918350219727
방문횟수_앱_B0M	19.700544357299805
이용금액_D페이_B0M	19.6478271484375
증감율_이용건수_신판_분기	19.620113372802734
이용건수_할부_R6M	19.359451293945312
상환개월수_결제일_R3M	19.304656982421875
이용금액_연체_R3M	19.002124786376953
잔액_카드론_B1M	18.931182861328125
이용개월수_전체_R6M	18.659460067749023
인입월수_IB_R6M	18.23980140686035
이용건수_할부_R12M	18.22179412841797
이용개월수_B페이_R6M	18.058984756469727
할부건수_6M_R12M	18.05143928527832
이용후경과월_CA	18.043903350830078
이용금액_페이_오프라인_R3M	17.989797592163086
월중평잔_할부	17.88787078857422
이용개월수_할부_유이자_R3M	17.876861572265625
방문횟수_모바일웹_R6M	17.866209030151367
이용금액_할부_R6M	17.677879333496094
이용건수_페이_온라인_R3M	17.6227970123291
IB문의건수_결제일변경_R6M	17.555583953857422
할부건수_유이자_3M_R12M	17.312618255615234
방문횟수_PC_B0M	17.30779266357422
컨택건수_포인트소진_TM_R6M	17.21855354309082
승인거절건수_R3M	17.097763061523438
변동률_잔액_B1M	17.091876983642578
증감율_이용건수_신용_분기	17.05504608154297
변동률_잔액_CA_B1M	17.006513595581055
잔액_일시불_B2M	16.919219970703125
이용개월수_CA_R3M	16.801856994628906
증감율_이용건수_CA_분기	16.75385856628418
증감율_이용금액_할부_분기	16.511255264282227
이용건수_D페이_R6M	16.494400024414062
컨택건수_카드론_EM_R6M	16.315643310546875
방문일수_모바일웹_R6M	16.30238151550293
이용금액_B페이_B0M	16.108983993530273
금액_할부전환_R6M	15.910575866699219
방문후경과월_앱_R6M	15.879213333129883
증감율_이용금액_CA_전월	15.737834930419922
월상환론상향가능한도금액	15.718034744262695
방문후경과월_모바일웹_R6M	15.428979873657227
캠페인접촉건수_R12M	15.20978832244873
이용금액_B페이_R3M	15.020073890686035
이용후경과월_일시불	14.898564338684082
이용건수_할부_무이자_R6M	14.83720588684082
평잔_RV일시불_해외_6M	14.623616218566895
정상입금원금_B2M	14.561479568481445
이용금액_할부_유이자_R6M	14.036151885986328
이용금액_C페이_R3M	13.914183616638184
RV최소결제비율	13.88476276397705
증감율_이용건수_일시불_전월	13.873469352722168
포인트_마일리지_건별_B0M	13.781386375427246
증감율_이용건수_일시불_분기	13.752006530761719
최대이용금액_카드론_R12M	13.448526382446289
잔액_할부_B1M	13.443899154663086
증감율_이용금액_할부_전월	12.840184211730957
이용건수_할부_R3M	12.652090072631836
이용금액_A페이_R6M	12.646835327148438
이용건수_페이_오프라인_R3M	12.55566692352295
증감율_이용건수_신용_전월	11.976953506469727
RP건수_보험_B0M	11.714726448059082
이용건수_페이_오프라인_R6M	11.039623260498047
연체일수_B1M	10.631270408630371
이용횟수_선결제_R3M	10.380155563354492
이용건수_B페이_R6M	10.26546859741211
여유_항공이용금액	10.215269088745117
이용금액_부분무이자_R6M	9.220185279846191
증감_RP건수_전월	8.562774658203125
이용횟수_연체_R3M	8.491565704345703
증감_RP건수_렌탈_전월	8.317129135131836
인입일수_IB_R6M	7.835583686828613
방문일수_PC_R6M	7.150720119476318
청구서발송여부_B0	7.105648040771484
이용개월수_신판_R6M	7.038957595825195
승인거절건수_한도초과_R3M	6.587310791015625
증감율_이용건수_할부_전월	6.338057518005371
할부건수_무이자_12M_R12M	5.752368927001953
이용메뉴건수_IB_B0M	5.4686689376831055
이용개월수_할부_무이자_R3M	5.283851623535156
이용건수_선결제_B0M	4.9221882820129395
인입후경과월_ARS	4.8061418533325195
컨택건수_카드론_TM_B0M	4.495079517364502
이용횟수_선결제_B0M	4.029226303100586
평잔_할부_해외_3M	3.392181396484375
컨택건수_부대서비스_TM_R6M	3.2506182193756104
할부건수_유이자_6M_R12M	2.809722900390625
이용금액_카드론_R6M	2.2430458068847656
인입횟수_ARS_B0M	1.2737808227539062
이용건수_C페이_R3M	0.1515951156616211
이용건수_A페이_B0M	0.009541571140289307
