Feature	Importance
이용메뉴건수_IB_R6M	33.2882080078125
이용개월수_간편결제_R6M	33.242149353027344
이용금액_선결제_R3M	33.24110412597656
_2순위교통업종_이용금액	33.208072662353516
이용건수_온라인_R6M	33.11661911010742
컨택건수_카드론_TM_B0M	33.09168243408203
_2순위쇼핑업종_이용금액	33.08974075317383
이용건수_일시불_B0M	32.74268341064453
이용금액_간편결제_R6M	32.60578155517578
이용건수_할부_R12M	32.59687423706055
이용금액_선결제_R6M	32.234710693359375
최종카드론_거치개월수	32.223411560058594
잔액_카드론_B4M	32.181583404541016
IB문의건수_사용승인내역_R6M	32.11554718017578
컨택건수_리볼빙_TM_R6M	31.757171630859375
이용금액_온라인_R6M	31.602428436279297
월중평잔	31.507278442382812
RV_평균잔액_R3M	31.361183166503906
이용후경과월_할부_무이자	31.183515548706055
이용건수_할부_유이자_R3M	30.962448120117188
이용개월수_CA_R3M	30.671953201293945
이용개월수_오프라인_R6M	30.56140899658203
여유_기타이용금액	30.531587600708008
RV약정청구율	30.442243576049805
컨택건수_카드론_TM_R6M	30.4232120513916
최종카드론_대출월수	30.386980056762695
이용개월수_부분무이자_R12M	30.37049674987793
인입일수_ARS_R6M	30.2722225189209
이용개월수_전체_R6M	29.976943969726562
_3순위쇼핑업종_이용금액	29.973684310913086
이용개월수_할부_R12M	29.962617874145508
이용건수_A페이_B0M	29.80865478515625
포인트_적립포인트_R12M	29.76701545715332
이용금액_C페이_R6M	29.75309181213379
이용건수_간편결제_R3M	29.69561004638672
잔액_일시불_B0M	29.67438316345215
연체잔액_B0M	29.5423583984375
인입일수_IB_R6M	29.397274017333984
이용개월수_일시불_R12M	29.357730865478516
인입일수_ARS_B0M	29.330760955810547
할부건수_유이자_3M_R12M	29.29280662536621
청구서발송여부_R3M	29.119062423706055
월상환론상향가능한도금액	29.106538772583008
이용건수_할부_유이자_B0M	29.05170440673828
정상입금원금_B5M	28.87421989440918
상향가능CA한도금액	28.840795516967773
이용금액_R3M_체크	28.538347244262695
유효카드수_신용_가족	28.413806915283203
인입후경과월_ARS	28.327978134155273
이용건수_체크_R12M	28.301673889160156
청구서발송여부_B0	28.188037872314453
_3순위업종_이용금액	27.975872039794922
증감_RP건수_전월	27.941585540771484
이용금액_D페이_R6M	27.812000274658203
이용건수_할부_유이자_R6M	27.747806549072266
잔액_리볼빙일시불이월_B0M	27.674226760864258
증감율_이용금액_CA_분기	27.57326316833496
포인트_적립포인트_R3M	27.487712860107422
연체잔액_CA_B0M	27.370223999023438
이용금액_할부_R3M	27.275318145751953
이용카드수_신용_가족	27.149124145507812
연체원금_B1M	27.06718635559082
이용메뉴건수_ARS_B0M	26.996849060058594
이용개월수_카드론_R6M	26.96596908569336
교통_택시이용금액	26.961668014526367
교통_버스지하철이용금액	26.951059341430664
증감율_이용건수_CA_분기	26.880756378173828
이용개월수_D페이_R6M	26.45763397216797
최종탈회후경과월	26.391693115234375
잔액_신판최대한도소진율_r3m	26.342744827270508
평잔_RV일시불_3M	26.188507080078125
할부건수_무이자_6M_R12M	25.862571716308594
이용개월수_할부_유이자_R3M	25.692474365234375
평잔_일시불_해외_3M	25.636980056762695
회원여부_연체	25.578012466430664
신청건수_ATM_CA_R6M	25.507488250732422
이용개월수_전체_R3M	25.390796661376953
이용건수_페이_오프라인_R3M	25.2789249420166
쇼핑_아울렛_이용금액	25.14154815673828
평잔_RV일시불_해외_6M	25.134981155395508
변동률_RVCA평잔	24.853734970092773
이용건수_D페이_R6M	24.736669540405273
납부_가스전기료이용금액	24.699703216552734
홈페이지_선결제건수_R6M	24.64179039001465
증감율_이용금액_체크_전월	24.55221939086914
이용금액_페이_오프라인_B0M	24.436573028564453
이용금액_R3M_신용_가족	24.364748001098633
탈회횟수_누적	24.322824478149414
이용건수_간편결제_R6M	24.242034912109375
할부건수_12M_R12M	24.193378448486328
잔액_할부_유이자_B0M	24.11473274230957
할부금액_무이자_12M_R12M	24.014978408813477
할부금액_유이자_12M_R12M	23.97386932373047
컨택건수_카드론_LMS_R6M	23.950336456298828
보유여부_해외겸용_신용_본인	23.88865852355957
증감율_이용금액_CA_전월	23.8553409576416
포인트_포인트_건별_B0M	23.826223373413086
방문일수_PC_B0M	23.77493667602539
평잔_할부_해외_6M	23.754261016845703
이용횟수_연체_R3M	23.685100555419922
할부금액_부분_12M_R12M	23.658170700073242
대표청구서수령지구분코드	23.488372802734375
기본연회비_B0M	23.483814239501953
이용금액_D페이_B0M	23.48223304748535
이용건수_CA_R3M	23.444549560546875
신청건수_ATM_CA_B0	23.330108642578125
이용여부_3M_해외겸용_신용_본인	23.317276000976562
잔액_카드론_B1M	22.999216079711914
수신거부여부_SMS	22.78921890258789
금액_할부전환_R3M	22.67436981201172
RP후경과월_가스	22.604881286621094
방문일수_앱_B0M	22.5654354095459
이용개월수_결제일_R3M	22.52256965637207
RP건수_통신_B0M	22.50532341003418
이용개월수_B페이_R6M	22.270368576049805
잔액_일시불_B2M	22.223697662353516
이용금액_페이_온라인_R3M	22.04897689819336
이용건수_할부_B0M	22.020465850830078
인입횟수_ARS_R6M	21.716110229492188
컨택건수_이용유도_인터넷_B0M	21.463722229003906
소지여부_신용	21.007049560546875
상환개월수_결제일_R3M	20.98048973083496
연체원금_B2M	20.884357452392578
이용가능카드수_신용체크	20.854167938232422
이용금액_B페이_R3M	20.700572967529297
인입월수_IB_R6M	20.518091201782227
할부금액_14M_R12M	20.505962371826172
IB문의건수_결제일변경_R6M	20.09601402282715
이용건수_페이_온라인_B0M	20.07993507385254
인입월수_ARS_R6M	19.76263427734375
이용금액_해외	19.703060150146484
증감율_이용건수_신용_분기	19.60807991027832
선입금원금_B5M	19.499263763427734
이용건수_할부_유이자_R12M	19.494007110595703
이용건수_할부_무이자_R3M	19.07513427734375
홈페이지_금융건수_R3M	18.991662979125977
이용건수_선결제_R6M	18.857868194580078
이용후경과월_체크	18.762435913085938
회원여부_이용가능	18.579776763916016
평잔_RV일시불_해외_3M	18.578834533691406
방문횟수_앱_B0M	18.57558822631836
월중평잔_CA	18.432905197143555
이용건수_체크_B0M	18.247577667236328
인입후경과월_IB_R6M	18.08787727355957
컨택건수_카드론_청구서_R6M	17.951635360717773
이용금액_D페이_R3M	17.665542602539062
이용금액_페이_온라인_B0M	17.534496307373047
증감율_이용건수_일시불_분기	17.44341468811035
금액_할부전환_R6M	17.371627807617188
이용금액_할부_B0M	17.296907424926758
이용메뉴건수_ARS_R6M	17.19474220275879
이용개월수_신판_R6M	17.0122127532959
